dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
16/04/2021,16,4,2021,690,6,Cyprus,CY,CYP,888005,Europe
15/04/2021,15,4,2021,602,3,Cyprus,CY,CYP,888005,Europe
14/04/2021,14,4,2021,619,1,Cyprus,CY,CYP,888005,Europe
13/04/2021,13,4,2021,528,1,Cyprus,CY,CYP,888005,Europe
12/04/2021,12,4,2021,470,0,Cyprus,CY,CYP,888005,Europe
11/04/2021,11,4,2021,446,4,Cyprus,CY,CYP,888005,Europe
10/04/2021,10,4,2021,601,0,Cyprus,CY,CYP,888005,Europe
09/04/2021,9,4,2021,622,2,Cyprus,CY,CYP,888005,Europe
08/04/2021,8,4,2021,529,2,Cyprus,CY,CYP,888005,Europe
07/04/2021,7,4,2021,559,2,Cyprus,CY,CYP,888005,Europe
06/04/2021,6,4,2021,565,1,Cyprus,CY,CYP,888005,Europe
05/04/2021,5,4,2021,431,0,Cyprus,CY,CYP,888005,Europe
04/04/2021,4,4,2021,404,0,Cyprus,CY,CYP,888005,Europe
03/04/2021,3,4,2021,705,1,Cyprus,CY,CYP,888005,Europe
02/04/2021,2,4,2021,309,4,Cyprus,CY,CYP,888005,Europe
01/04/2021,1,4,2021,434,0,Cyprus,CY,CYP,888005,Europe
31/03/2021,31,3,2021,439,2,Cyprus,CY,CYP,888005,Europe
30/03/2021,30,3,2021,360,2,Cyprus,CY,CYP,888005,Europe
29/03/2021,29,3,2021,326,2,Cyprus,CY,CYP,888005,Europe
28/03/2021,28,3,2021,334,2,Cyprus,CY,CYP,888005,Europe
27/03/2021,27,3,2021,361,0,Cyprus,CY,CYP,888005,Europe
26/03/2021,26,3,2021,324,0,Cyprus,CY,CYP,888005,Europe
25/03/2021,25,3,2021,293,2,Cyprus,CY,CYP,888005,Europe
24/03/2021,24,3,2021,365,1,Cyprus,CY,CYP,888005,Europe
23/03/2021,23,3,2021,410,2,Cyprus,CY,CYP,888005,Europe
22/03/2021,22,3,2021,336,1,Cyprus,CY,CYP,888005,Europe
21/03/2021,21,3,2021,407,1,Cyprus,CY,CYP,888005,Europe
20/03/2021,20,3,2021,364,0,Cyprus,CY,CYP,888005,Europe
19/03/2021,19,3,2021,385,0,Cyprus,CY,CYP,888005,Europe
18/03/2021,18,3,2021,382,0,Cyprus,CY,CYP,888005,Europe
17/03/2021,17,3,2021,475,1,Cyprus,CY,CYP,888005,Europe
16/03/2021,16,3,2021,218,0,Cyprus,CY,CYP,888005,Europe
15/03/2021,15,3,2021,374,2,Cyprus,CY,CYP,888005,Europe
14/03/2021,14,3,2021,398,0,Cyprus,CY,CYP,888005,Europe
13/03/2021,13,3,2021,383,2,Cyprus,CY,CYP,888005,Europe
12/03/2021,12,3,2021,431,1,Cyprus,CY,CYP,888005,Europe
11/03/2021,11,3,2021,415,2,Cyprus,CY,CYP,888005,Europe
10/03/2021,10,3,2021,420,0,Cyprus,CY,CYP,888005,Europe
09/03/2021,9,3,2021,352,0,Cyprus,CY,CYP,888005,Europe
08/03/2021,8,3,2021,303,1,Cyprus,CY,CYP,888005,Europe
07/03/2021,7,3,2021,298,0,Cyprus,CY,CYP,888005,Europe
06/03/2021,6,3,2021,273,0,Cyprus,CY,CYP,888005,Europe
05/03/2021,5,3,2021,384,0,Cyprus,CY,CYP,888005,Europe
04/03/2021,4,3,2021,323,0,Cyprus,CY,CYP,888005,Europe
03/03/2021,3,3,2021,288,1,Cyprus,CY,CYP,888005,Europe
02/03/2021,2,3,2021,302,0,Cyprus,CY,CYP,888005,Europe
01/03/2021,1,3,2021,34707,231,Cyprus,CY,CYP,888005,Europe
20/05/2021,20,5,2021,788,19,Czechia,CZ,CZE,10693939,Europe
19/05/2021,19,5,2021,1195,15,Czechia,CZ,CZE,10693939,Europe
18/05/2021,18,5,2021,1120,20,Czechia,CZ,CZE,10693939,Europe
17/05/2021,17,5,2021,259,12,Czechia,CZ,CZE,10693939,Europe
16/05/2021,16,5,2021,602,15,Czechia,CZ,CZE,10693939,Europe
15/05/2021,15,5,2021,1060,29,Czechia,CZ,CZE,10693939,Europe
14/05/2021,14,5,2021,1231,32,Czechia,CZ,CZE,10693939,Europe
13/05/2021,13,5,2021,1280,38,Czechia,CZ,CZE,10693939,Europe
12/05/2021,12,5,2021,1686,38,Czechia,CZ,CZE,10693939,Europe
11/05/2021,11,5,2021,1533,38,Czechia,CZ,CZE,10693939,Europe
10/05/2021,10,5,2021,387,44,Czechia,CZ,CZE,10693939,Europe
09/05/2021,9,5,2021,726,20,Czechia,CZ,CZE,10693939,Europe
08/05/2021,8,5,2021,1639,39,Czechia,CZ,CZE,10693939,Europe
07/05/2021,7,5,2021,1576,87,Czechia,CZ,CZE,10693939,Europe
06/05/2021,6,5,2021,1872,42,Czechia,CZ,CZE,10693939,Europe
05/05/2021,5,5,2021,2412,58,Czechia,CZ,CZE,10693939,Europe
04/05/2021,4,5,2021,2217,56,Czechia,CZ,CZE,10693939,Europe
03/05/2021,3,5,2021,505,22,Czechia,CZ,CZE,10693939,Europe
02/05/2021,2,5,2021,1182,27,Czechia,CZ,CZE,10693939,Europe
01/05/2021,1,5,2021,2174,49,Czechia,CZ,CZE,10693939,Europe
30/04/2021,30,4,2021,2222,54,Czechia,CZ,CZE,10693939,Europe
29/04/2021,29,4,2021,2503,72,Czechia,CZ,CZE,10693939,Europe
28/04/2021,28,4,2021,3256,66,Czechia,CZ,CZE,10693939,Europe
27/04/2021,27,4,2021,2571,73,Czechia,CZ,CZE,10693939,Europe
26/04/2021,26,4,2021,2130,56,Czechia,CZ,CZE,10693939,Europe
25/04/2021,25,4,2021,8,26,Czechia,CZ,CZE,10693939,Europe
24/04/2021,24,4,2021,2607,57,Czechia,CZ,CZE,10693939,Europe
23/04/2021,23,4,2021,2629,76,Czechia,CZ,CZE,10693939,Europe
22/04/2021,22,4,2021,2971,76,Czechia,CZ,CZE,10693939,Europe
21/04/2021,21,4,2021,3831,71,Czechia,CZ,CZE,10693939,Europe
20/04/2021,20,4,2021,3319,108,Czechia,CZ,CZE,10693939,Europe
19/04/2021,19,4,2021,2364,106,Czechia,CZ,CZE,10693939,Europe
18/04/2021,18,4,2021,6,30,Czechia,CZ,CZE,10693939,Europe
17/04/2021,17,4,2021,3238,79,Czechia,CZ,CZE,10693939,Europe
16/04/2021,16,4,2021,3256,88,Czechia,CZ,CZE,10693939,Europe
15/04/2021,15,4,2021,3723,105,Czechia,CZ,CZE,10693939,Europe
14/04/2021,14,4,2021,5087,86,Czechia,CZ,CZE,10693939,Europe
13/04/2021,13,4,2021,3853,120,Czechia,CZ,CZE,10693939,Europe
12/04/2021,12,4,2021,995,110,Czechia,CZ,CZE,10693939,Europe
11/04/2021,11,4,2021,2217,74,Czechia,CZ,CZE,10693939,Europe
10/04/2021,10,4,2021,4819,117,Czechia,CZ,CZE,10693939,Europe
09/04/2021,9,4,2021,5305,151,Czechia,CZ,CZE,10693939,Europe
08/04/2021,8,4,2021,7071,137,Czechia,CZ,CZE,10693939,Europe
07/04/2021,7,4,2021,5532,160,Czechia,CZ,CZE,10693939,Europe
06/04/2021,6,4,2021,1425,112,Czechia,CZ,CZE,10693939,Europe
05/04/2021,5,4,2021,1924,112,Czechia,CZ,CZE,10693939,Europe
04/04/2021,4,4,2021,2162,78,Czechia,CZ,CZE,10693939,Europe
03/04/2021,3,4,2021,3869,102,Czechia,CZ,CZE,10693939,Europe
02/04/2021,2,4,2021,6248,179,Czechia,CZ,CZE,10693939,Europe
01/04/2021,1,4,2021,7285,165,Czechia,CZ,CZE,10693939,Europe
31/03/2021,31,3,2021,8664,199,Czechia,CZ,CZE,10693939,Europe
30/03/2021,30,3,2021,6896,85,Czechia,CZ,CZE,10693939,Europe
29/03/2021,29,3,2021,5719,263,Czechia,CZ,CZE,10693939,Europe
28/03/2021,28,3,2021,7699,96,Czechia,CZ,CZE,10693939,Europe
27/03/2021,27,3,2021,47,139,Czechia,CZ,CZE,10693939,Europe
26/03/2021,26,3,2021,7946,189,Czechia,CZ,CZE,10693939,Europe
25/03/2021,25,3,2021,8851,192,Czechia,CZ,CZE,10693939,Europe
24/03/2021,24,3,2021,10972,203,Czechia,CZ,CZE,10693939,Europe
23/03/2021,23,3,2021,8205,245,Czechia,CZ,CZE,10693939,Europe
22/03/2021,22,3,2021,2373,143,Czechia,CZ,CZE,10693939,Europe
21/03/2021,21,3,2021,5554,137,Czechia,CZ,CZE,10693939,Europe
20/03/2021,20,3,2021,9710,199,Czechia,CZ,CZE,10693939,Europe
19/03/2021,19,3,2021,10677,214,Czechia,CZ,CZE,10693939,Europe
18/03/2021,18,3,2021,12028,215,Czechia,CZ,CZE,10693939,Europe
17/03/2021,17,3,2021,14029,245,Czechia,CZ,CZE,10693939,Europe
16/03/2021,16,3,2021,10542,278,Czechia,CZ,CZE,10693939,Europe
15/03/2021,15,3,2021,3342,153,Czechia,CZ,CZE,10693939,Europe
14/03/2021,14,3,2021,6970,143,Czechia,CZ,CZE,10693939,Europe
13/03/2021,13,3,2021,15110,218,Czechia,CZ,CZE,10693939,Europe
12/03/2021,12,3,2021,11274,241,Czechia,CZ,CZE,10693939,Europe
11/03/2021,11,3,2021,14529,239,Czechia,CZ,CZE,10693939,Europe
10/03/2021,10,3,2021,15380,238,Czechia,CZ,CZE,10693939,Europe
09/03/2021,9,3,2021,10524,265,Czechia,CZ,CZE,10693939,Europe
08/03/2021,8,3,2021,3960,165,Czechia,CZ,CZE,10693939,Europe
07/03/2021,7,3,2021,9167,159,Czechia,CZ,CZE,10693939,Europe
06/03/2021,6,3,2021,13162,233,Czechia,CZ,CZE,10693939,Europe
05/03/2021,5,3,2021,14714,197,Czechia,CZ,CZE,10693939,Europe
04/03/2021,4,3,2021,15230,187,Czechia,CZ,CZE,10693939,Europe
03/03/2021,3,3,2021,16816,240,Czechia,CZ,CZE,10693939,Europe
02/03/2021,2,3,2021,12191,232,Czechia,CZ,CZE,10693939,Europe
01/03/2021,1,3,2021,1240051,20469,Czechia,CZ,CZE,10693939,Europe
20/05/2021,20,5,2021,1088,2,Denmark,DK,DNK,5822763,Europe
19/05/2021,19,5,2021,916,0,Denmark,DK,DNK,5822763,Europe
18/05/2021,18,5,2021,836,1,Denmark,DK,DNK,5822763,Europe
17/05/2021,17,5,2021,964,0,Denmark,DK,DNK,5822763,Europe
16/05/2021,16,5,2021,1074,3,Denmark,DK,DNK,5822763,Europe
15/05/2021,15,5,2021,951,0,Denmark,DK,DNK,5822763,Europe
14/05/2021,14,5,2021,1355,0,Denmark,DK,DNK,5822763,Europe
13/05/2021,13,5,2021,1246,0,Denmark,DK,DNK,5822763,Europe
12/05/2021,12,5,2021,925,2,Denmark,DK,DNK,5822763,Europe
11/05/2021,11,5,2021,932,0,Denmark,DK,DNK,5822763,Europe
10/05/2021,10,5,2021,874,0,Denmark,DK,DNK,5822763,Europe
09/05/2021,9,5,2021,677,2,Denmark,DK,DNK,5822763,Europe
08/05/2021,8,5,2021,1023,2,Denmark,DK,DNK,5822763,Europe
07/05/2021,7,5,2021,1012,1,Denmark,DK,DNK,5822763,Europe
06/05/2021,6,5,2021,988,1,Denmark,DK,DNK,5822763,Europe
05/05/2021,5,5,2021,809,1,Denmark,DK,DNK,5822763,Europe
04/05/2021,4,5,2021,761,0,Denmark,DK,DNK,5822763,Europe
03/05/2021,3,5,2021,867,1,Denmark,DK,DNK,5822763,Europe
02/05/2021,2,5,2021,617,4,Denmark,DK,DNK,5822763,Europe
01/05/2021,1,5,2021,874,2,Denmark,DK,DNK,5822763,Europe
30/04/2021,30,4,2021,769,2,Denmark,DK,DNK,5822763,Europe
29/04/2021,29,4,2021,835,2,Denmark,DK,DNK,5822763,Europe
28/04/2021,28,4,2021,624,2,Denmark,DK,DNK,5822763,Europe
27/04/2021,27,4,2021,704,2,Denmark,DK,DNK,5822763,Europe
26/04/2021,26,4,2021,612,1,Denmark,DK,DNK,5822763,Europe
25/04/2021,25,4,2021,547,2,Denmark,DK,DNK,5822763,Europe
24/04/2021,24,4,2021,702,5,Denmark,DK,DNK,5822763,Europe
23/04/2021,23,4,2021,893,2,Denmark,DK,DNK,5822763,Europe
22/04/2021,22,4,2021,803,2,Denmark,DK,DNK,5822763,Europe
21/04/2021,21,4,2021,691,4,Denmark,DK,DNK,5822763,Europe
20/04/2021,20,4,2021,741,4,Denmark,DK,DNK,5822763,Europe
19/04/2021,19,4,2021,902,3,Denmark,DK,DNK,5822763,Europe
18/04/2021,18,4,2021,724,0,Denmark,DK,DNK,5822763,Europe
17/04/2021,17,4,2021,677,3,Denmark,DK,DNK,5822763,Europe
16/04/2021,16,4,2021,798,2,Denmark,DK,DNK,5822763,Europe
15/04/2021,15,4,2021,663,1,Denmark,DK,DNK,5822763,Europe
14/04/2021,14,4,2021,563,3,Denmark,DK,DNK,5822763,Europe
13/04/2021,13,4,2021,514,2,Denmark,DK,DNK,5822763,Europe
12/04/2021,12,4,2021,691,2,Denmark,DK,DNK,5822763,Europe
11/04/2021,11,4,2021,755,3,Denmark,DK,DNK,5822763,Europe
10/04/2021,10,4,2021,698,0,Denmark,DK,DNK,5822763,Europe
09/04/2021,9,4,2021,717,1,Denmark,DK,DNK,5822763,Europe
08/04/2021,8,4,2021,614,3,Denmark,DK,DNK,5822763,Europe
07/04/2021,7,4,2021,520,2,Denmark,DK,DNK,5822763,Europe
06/04/2021,6,4,2021,479,1,Denmark,DK,DNK,5822763,Europe
05/04/2021,5,4,2021,600,1,Denmark,DK,DNK,5822763,Europe
04/04/2021,4,4,2021,745,4,Denmark,DK,DNK,5822763,Europe
03/04/2021,3,4,2021,708,1,Denmark,DK,DNK,5822763,Europe
02/04/2021,2,4,2021,662,4,Denmark,DK,DNK,5822763,Europe
01/04/2021,1,4,2021,701,2,Denmark,DK,DNK,5822763,Europe
31/03/2021,31,3,2021,1210,2,Denmark,DK,DNK,5822763,Europe
30/03/2021,30,3,2021,679,1,Denmark,DK,DNK,5822763,Europe
29/03/2021,29,3,2021,964,1,Denmark,DK,DNK,5822763,Europe
28/03/2021,28,3,2021,416,2,Denmark,DK,DNK,5822763,Europe
27/03/2021,27,3,2021,789,2,Denmark,DK,DNK,5822763,Europe
26/03/2021,26,3,2021,814,5,Denmark,DK,DNK,5822763,Europe
25/03/2021,25,3,2021,-2001,1,Denmark,DK,DNK,5822763,Europe
24/03/2021,24,3,2021,754,1,Denmark,DK,DNK,5822763,Europe
23/03/2021,23,3,2021,772,2,Denmark,DK,DNK,5822763,Europe
22/03/2021,22,3,2021,657,1,Denmark,DK,DNK,5822763,Europe
21/03/2021,21,3,2021,590,2,Denmark,DK,DNK,5822763,Europe
20/03/2021,20,3,2021,843,0,Denmark,DK,DNK,5822763,Europe
19/03/2021,19,3,2021,786,1,Denmark,DK,DNK,5822763,Europe
18/03/2021,18,3,2021,787,1,Denmark,DK,DNK,5822763,Europe
17/03/2021,17,3,2021,771,2,Denmark,DK,DNK,5822763,Europe
16/03/2021,16,3,2021,612,2,Denmark,DK,DNK,5822763,Europe
15/03/2021,15,3,2021,541,1,Denmark,DK,DNK,5822763,Europe
14/03/2021,14,3,2021,613,3,Denmark,DK,DNK,5822763,Europe
13/03/2021,13,3,2021,645,3,Denmark,DK,DNK,5822763,Europe
12/03/2021,12,3,2021,862,2,Denmark,DK,DNK,5822763,Europe
11/03/2021,11,3,2021,2007,1,Denmark,DK,DNK,5822763,Europe
10/03/2021,10,3,2021,527,0,Denmark,DK,DNK,5822763,Europe
09/03/2021,9,3,2021,425,2,Denmark,DK,DNK,5822763,Europe
08/03/2021,8,3,2021,513,2,Denmark,DK,DNK,5822763,Europe
07/03/2021,7,3,2021,394,0,Denmark,DK,DNK,5822763,Europe
06/03/2021,6,3,2021,614,3,Denmark,DK,DNK,5822763,Europe
05/03/2021,5,3,2021,520,4,Denmark,DK,DNK,5822763,Europe
04/03/2021,4,3,2021,574,3,Denmark,DK,DNK,5822763,Europe
03/03/2021,3,3,2021,532,2,Denmark,DK,DNK,5822763,Europe
02/03/2021,2,3,2021,497,4,Denmark,DK,DNK,5822763,Europe
01/03/2021,1,3,2021,211195,2361,Denmark,DK,DNK,5822763,Europe
20/05/2021,20,5,2021,327,0,Estonia,EE,EST,1328976,Europe
19/05/2021,19,5,2021,257,3,Estonia,EE,EST,1328976,Europe
18/05/2021,18,5,2021,294,7,Estonia,EE,EST,1328976,Europe
17/05/2021,17,5,2021,153,0,Estonia,EE,EST,1328976,Europe
16/05/2021,16,5,2021,131,2,Estonia,EE,EST,1328976,Europe
15/05/2021,15,5,2021,280,3,Estonia,EE,EST,1328976,Europe
14/05/2021,14,5,2021,278,5,Estonia,EE,EST,1328976,Europe
13/05/2021,13,5,2021,300,2,Estonia,EE,EST,1328976,Europe
12/05/2021,12,5,2021,368,4,Estonia,EE,EST,1328976,Europe
11/05/2021,11,5,2021,359,2,Estonia,EE,EST,1328976,Europe
10/05/2021,10,5,2021,211,3,Estonia,EE,EST,1328976,Europe
09/05/2021,9,5,2021,225,6,Estonia,EE,EST,1328976,Europe
08/05/2021,8,5,2021,372,2,Estonia,EE,EST,1328976,Europe
07/05/2021,7,5,2021,382,6,Estonia,EE,EST,1328976,Europe
06/05/2021,6,5,2021,366,4,Estonia,EE,EST,1328976,Europe
05/05/2021,5,5,2021,437,6,Estonia,EE,EST,1328976,Europe
04/05/2021,4,5,2021,401,5,Estonia,EE,EST,1328976,Europe
03/05/2021,3,5,2021,258,4,Estonia,EE,EST,1328976,Europe
02/05/2021,2,5,2021,235,2,Estonia,EE,EST,1328976,Europe
01/05/2021,1,5,2021,431,8,Estonia,EE,EST,1328976,Europe
30/04/2021,30,4,2021,362,10,Estonia,EE,EST,1328976,Europe
29/04/2021,29,4,2021,425,0,Estonia,EE,EST,1328976,Europe
28/04/2021,28,4,2021,396,0,Estonia,EE,EST,1328976,Europe
27/04/2021,27,4,2021,458,5,Estonia,EE,EST,1328976,Europe
26/04/2021,26,4,2021,163,0,Estonia,EE,EST,1328976,Europe
25/04/2021,25,4,2021,215,6,Estonia,EE,EST,1328976,Europe
24/04/2021,24,4,2021,390,11,Estonia,EE,EST,1328976,Europe
23/04/2021,23,4,2021,392,6,Estonia,EE,EST,1328976,Europe
22/04/2021,22,4,2021,429,11,Estonia,EE,EST,1328976,Europe
21/04/2021,21,4,2021,472,5,Estonia,EE,EST,1328976,Europe
20/04/2021,20,4,2021,535,4,Estonia,EE,EST,1328976,Europe
19/04/2021,19,4,2021,228,8,Estonia,EE,EST,1328976,Europe
18/04/2021,18,4,2021,543,10,Estonia,EE,EST,1328976,Europe
17/04/2021,17,4,2021,333,18,Estonia,EE,EST,1328976,Europe
16/04/2021,16,4,2021,478,7,Estonia,EE,EST,1328976,Europe
15/04/2021,15,4,2021,571,8,Estonia,EE,EST,1328976,Europe
14/04/2021,14,4,2021,549,12,Estonia,EE,EST,1328976,Europe
13/04/2021,13,4,2021,637,0,Estonia,EE,EST,1328976,Europe
12/04/2021,12,4,2021,269,17,Estonia,EE,EST,1328976,Europe
11/04/2021,11,4,2021,438,0,Estonia,EE,EST,1328976,Europe
10/04/2021,10,4,2021,638,14,Estonia,EE,EST,1328976,Europe
09/04/2021,9,4,2021,677,16,Estonia,EE,EST,1328976,Europe
08/04/2021,8,4,2021,757,14,Estonia,EE,EST,1328976,Europe
07/04/2021,7,4,2021,984,12,Estonia,EE,EST,1328976,Europe
06/04/2021,6,4,2021,899,14,Estonia,EE,EST,1328976,Europe
05/04/2021,5,4,2021,382,9,Estonia,EE,EST,1328976,Europe
04/04/2021,4,4,2021,462,10,Estonia,EE,EST,1328976,Europe
03/04/2021,3,4,2021,519,9,Estonia,EE,EST,1328976,Europe
02/04/2021,2,4,2021,1165,14,Estonia,EE,EST,1328976,Europe
01/04/2021,1,4,2021,829,6,Estonia,EE,EST,1328976,Europe
31/03/2021,31,3,2021,1008,6,Estonia,EE,EST,1328976,Europe
30/03/2021,30,3,2021,1202,17,Estonia,EE,EST,1328976,Europe
29/03/2021,29,3,2021,584,19,Estonia,EE,EST,1328976,Europe
28/03/2021,28,3,2021,892,0,Estonia,EE,EST,1328976,Europe
27/03/2021,27,3,2021,1151,13,Estonia,EE,EST,1328976,Europe
26/03/2021,26,3,2021,1150,11,Estonia,EE,EST,1328976,Europe
25/03/2021,25,3,2021,1429,13,Estonia,EE,EST,1328976,Europe
24/03/2021,24,3,2021,1552,14,Estonia,EE,EST,1328976,Europe
23/03/2021,23,3,2021,1062,12,Estonia,EE,EST,1328976,Europe
22/03/2021,22,3,2021,993,10,Estonia,EE,EST,1328976,Europe
21/03/2021,21,3,2021,1373,7,Estonia,EE,EST,1328976,Europe
20/03/2021,20,3,2021,1248,11,Estonia,EE,EST,1328976,Europe
19/03/2021,19,3,2021,1749,11,Estonia,EE,EST,1328976,Europe
18/03/2021,18,3,2021,1700,13,Estonia,EE,EST,1328976,Europe
17/03/2021,17,3,2021,1783,6,Estonia,EE,EST,1328976,Europe
16/03/2021,16,3,2021,1462,11,Estonia,EE,EST,1328976,Europe
15/03/2021,15,3,2021,1279,9,Estonia,EE,EST,1328976,Europe
14/03/2021,14,3,2021,935,9,Estonia,EE,EST,1328976,Europe
13/03/2021,13,3,2021,1586,24,Estonia,EE,EST,1328976,Europe
12/03/2021,12,3,2021,1357,0,Estonia,EE,EST,1328976,Europe
11/03/2021,11,3,2021,1956,9,Estonia,EE,EST,1328976,Europe
10/03/2021,10,3,2021,1482,8,Estonia,EE,EST,1328976,Europe
09/03/2021,9,3,2021,1308,2,Estonia,EE,EST,1328976,Europe
08/03/2021,8,3,2021,1180,14,Estonia,EE,EST,1328976,Europe
07/03/2021,7,3,2021,1319,9,Estonia,EE,EST,1328976,Europe
06/03/2021,6,3,2021,1540,7,Estonia,EE,EST,1328976,Europe
05/03/2021,5,3,2021,1534,14,Estonia,EE,EST,1328976,Europe
04/03/2021,4,3,2021,1417,8,Estonia,EE,EST,1328976,Europe
03/03/2021,3,3,2021,1454,17,Estonia,EE,EST,1328976,Europe
02/03/2021,2,3,2021,1111,0,Estonia,EE,EST,1328976,Europe
01/03/2021,1,3,2021,66628,598,Estonia,EE,EST,1328976,Europe
20/05/2021,20,5,2021,289,0,Finland,FI,FIN,5525292,Europe
19/05/2021,19,5,2021,149,0,Finland,FI,FIN,5525292,Europe
18/05/2021,18,5,2021,144,0,Finland,FI,FIN,5525292,Europe
17/05/2021,17,5,2021,227,0,Finland,FI,FIN,5525292,Europe
16/05/2021,16,5,2021,192,0,Finland,FI,FIN,5525292,Europe
15/05/2021,15,5,2021,154,0,Finland,FI,FIN,5525292,Europe
14/05/2021,14,5,2021,262,0,Finland,FI,FIN,5525292,Europe
13/05/2021,13,5,2021,280,2,Finland,FI,FIN,5525292,Europe
12/05/2021,12,5,2021,124,3,Finland,FI,FIN,5525292,Europe
11/05/2021,11,5,2021,143,2,Finland,FI,FIN,5525292,Europe
10/05/2021,10,5,2021,162,0,Finland,FI,FIN,5525292,Europe
09/05/2021,9,5,2021,229,0,Finland,FI,FIN,5525292,Europe
08/05/2021,8,5,2021,254,3,Finland,FI,FIN,5525292,Europe
07/05/2021,7,5,2021,280,1,Finland,FI,FIN,5525292,Europe
06/05/2021,6,5,2021,269,2,Finland,FI,FIN,5525292,Europe
05/05/2021,5,5,2021,184,1,Finland,FI,FIN,5525292,Europe
04/05/2021,4,5,2021,117,1,Finland,FI,FIN,5525292,Europe
03/05/2021,3,5,2021,132,0,Finland,FI,FIN,5525292,Europe
02/05/2021,2,5,2021,288,0,Finland,FI,FIN,5525292,Europe
01/05/2021,1,5,2021,195,1,Finland,FI,FIN,5525292,Europe
30/04/2021,30,4,2021,208,2,Finland,FI,FIN,5525292,Europe
29/04/2021,29,4,2021,244,3,Finland,FI,FIN,5525292,Europe
28/04/2021,28,4,2021,224,2,Finland,FI,FIN,5525292,Europe
27/04/2021,27,4,2021,133,3,Finland,FI,FIN,5525292,Europe
26/04/2021,26,4,2021,460,0,Finland,FI,FIN,5525292,Europe
25/04/2021,25,4,2021,0,0,Finland,FI,FIN,5525292,Europe
24/04/2021,24,4,2021,267,1,Finland,FI,FIN,5525292,Europe
23/04/2021,23,4,2021,280,3,Finland,FI,FIN,5525292,Europe
22/04/2021,22,4,2021,296,6,Finland,FI,FIN,5525292,Europe
21/04/2021,21,4,2021,214,2,Finland,FI,FIN,5525292,Europe
20/04/2021,20,4,2021,654,4,Finland,FI,FIN,5525292,Europe
19/04/2021,19,4,2021,0,0,Finland,FI,FIN,5525292,Europe
18/04/2021,18,4,2021,0,0,Finland,FI,FIN,5525292,Europe
17/04/2021,17,4,2021,380,2,Finland,FI,FIN,5525292,Europe
16/04/2021,16,4,2021,289,4,Finland,FI,FIN,5525292,Europe
15/04/2021,15,4,2021,400,4,Finland,FI,FIN,5525292,Europe
14/04/2021,14,4,2021,286,3,Finland,FI,FIN,5525292,Europe
13/04/2021,13,4,2021,225,6,Finland,FI,FIN,5525292,Europe
12/04/2021,12,4,2021,346,0,Finland,FI,FIN,5525292,Europe
11/04/2021,11,4,2021,446,0,Finland,FI,FIN,5525292,Europe
10/04/2021,10,4,2021,419,2,Finland,FI,FIN,5525292,Europe
09/04/2021,9,4,2021,426,4,Finland,FI,FIN,5525292,Europe
08/04/2021,8,4,2021,348,2,Finland,FI,FIN,5525292,Europe
07/04/2021,7,4,2021,331,14,Finland,FI,FIN,5525292,Europe
06/04/2021,6,4,2021,341,0,Finland,FI,FIN,5525292,Europe
05/04/2021,5,4,2021,302,0,Finland,FI,FIN,5525292,Europe
04/04/2021,4,4,2021,422,0,Finland,FI,FIN,5525292,Europe
03/04/2021,3,4,2021,566,0,Finland,FI,FIN,5525292,Europe
02/04/2021,2,4,2021,654,2,Finland,FI,FIN,5525292,Europe
01/04/2021,1,4,2021,607,18,Finland,FI,FIN,5525292,Europe
31/03/2021,31,3,2021,420,9,Finland,FI,FIN,5525292,Europe
30/03/2021,30,3,2021,422,-5,Finland,FI,FIN,5525292,Europe
29/03/2021,29,3,2021,458,5,Finland,FI,FIN,5525292,Europe
28/03/2021,28,3,2021,791,0,Finland,FI,FIN,5525292,Europe
27/03/2021,27,3,2021,512,2,Finland,FI,FIN,5525292,Europe
26/03/2021,26,3,2021,726,4,Finland,FI,FIN,5525292,Europe
25/03/2021,25,3,2021,803,2,Finland,FI,FIN,5525292,Europe
24/03/2021,24,3,2021,640,1,Finland,FI,FIN,5525292,Europe
23/03/2021,23,3,2021,430,3,Finland,FI,FIN,5525292,Europe
22/03/2021,22,3,2021,520,0,Finland,FI,FIN,5525292,Europe
21/03/2021,21,3,2021,856,0,Finland,FI,FIN,5525292,Europe
20/03/2021,20,3,2021,770,0,Finland,FI,FIN,5525292,Europe
19/03/2021,19,3,2021,804,1,Finland,FI,FIN,5525292,Europe
18/03/2021,18,3,2021,842,3,Finland,FI,FIN,5525292,Europe
17/03/2021,17,3,2021,517,1,Finland,FI,FIN,5525292,Europe
16/03/2021,16,3,2021,465,14,Finland,FI,FIN,5525292,Europe
15/03/2021,15,3,2021,863,0,Finland,FI,FIN,5525292,Europe
14/03/2021,14,3,2021,691,0,Finland,FI,FIN,5525292,Europe
13/03/2021,13,3,2021,706,3,Finland,FI,FIN,5525292,Europe
12/03/2021,12,3,2021,720,4,Finland,FI,FIN,5525292,Europe
11/03/2021,11,3,2021,779,3,Finland,FI,FIN,5525292,Europe
10/03/2021,10,3,2021,588,2,Finland,FI,FIN,5525292,Europe
09/03/2021,9,3,2021,459,7,Finland,FI,FIN,5525292,Europe
08/03/2021,8,3,2021,511,0,Finland,FI,FIN,5525292,Europe
07/03/2021,7,3,2021,648,0,Finland,FI,FIN,5525292,Europe
06/03/2021,6,3,2021,704,3,Finland,FI,FIN,5525292,Europe
