location_id,location_name,parent_id,level,gbd_region_id,gbd_region_name,gbd_super_region_id,gbd_super_region_name,measure_name,metric_id,metric_name,mean_value,lower_ci,upper_ci
559,Oklahoma,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,18500,17200,19500
559,Oklahoma,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,249.3,232.8,263.9
559,Oklahoma,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.49,1.39,1.58
559,Oklahoma,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,12400,NA,NA
560,Oregon,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,74.3,NA,NA
560,Oregon,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,10100,8920,11100
560,Oregon,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,125.5,111.1,138.4
560,Oregon,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.69,1.49,1.86
560,Oregon,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,5970,NA,NA
561,Pennsylvania,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,150.8,NA,NA
561,Pennsylvania,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,42000,39900,44200
561,Pennsylvania,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,172.5,164.1,181.6
561,Pennsylvania,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.14,1.09,1.2
561,Pennsylvania,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,36700,NA,NA
562,Rhode Island,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,148,NA,NA
562,Rhode Island,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,2350,1720,2870
562,Rhode Island,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,113.3,83.1,138.6
562,Rhode Island,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,0.77,0.56,0.94
562,Rhode Island,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,3070,NA,NA
563,South Carolina,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,152.5,NA,NA
563,South Carolina,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,23800,23000,24700
563,South Carolina,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,248.1,239.5,257.7
563,South Carolina,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.63,1.57,1.69
563,South Carolina,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,14600,NA,NA
564,South Dakota,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,150.3,NA,NA
564,South Dakota,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,2590,1990,3110
564,South Dakota,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,156.4,120.2,188.2
564,South Dakota,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.04,0.8,1.25
564,South Dakota,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,2490,NA,NA
565,Tennessee,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,160.5,NA,NA
565,Tennessee,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,26800,25900,28100
565,Tennessee,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,206.7,199.2,216.5
565,Tennessee,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.29,1.24,1.35
565,Tennessee,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,20800,NA,NA
566,Texas,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,133.8,NA,NA
566,Texas,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,114000,111000,117000
566,Texas,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,200.8,195.2,205.9
566,Texas,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.5,1.46,1.54
566,Texas,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,75700,NA,NA
567,Utah,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,61.8,NA,NA
567,Utah,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,4810,4260,5470
567,Utah,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,78.1,69.2,88.7
567,Utah,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.26,1.12,1.44
567,Utah,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,3810,NA,NA
568,Vermont,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,39.2,NA,NA
568,Vermont,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,2080,1610,2460
568,Vermont,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,173.1,133.8,204.7
568,Vermont,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,4.41,3.41,5.22
568,Vermont,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,471,NA,NA
569,Virginia,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,96.5,NA,NA
569,Virginia,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,24500,23600,25600
569,Virginia,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,151.8,146.1,158.7
569,Virginia,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.57,1.51,1.64
569,Virginia,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,15600,NA,NA
570,Washington,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,68.8,NA,NA
570,Washington,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,13100,10400,15900
570,Washington,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,90.8,72.3,110.3
570,Washington,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.32,1.05,1.6
570,Washington,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,9900,NA,NA
571,West Virginia,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,160.5,NA,NA
571,West Virginia,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,9260,8340,10000
571,West Virginia,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,278.4,250.8,301.7
571,West Virginia,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.73,1.56,1.88
571,West Virginia,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,5340,NA,NA
572,Wisconsin,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,97,NA,NA
572,Wisconsin,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,12700,11100,14100
572,Wisconsin,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,110.2,96.3,122.3
572,Wisconsin,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.14,0.99,1.26
572,Wisconsin,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,11200,NA,NA
573,Wyoming,102,4,100,High-income North America,64,High-income,covid_death_rate,3,Rate,142.3,NA,NA
573,Wyoming,102,4,100,High-income North America,64,High-income,excess_deaths,1,Number,2120,1670,2530
573,Wyoming,102,4,100,High-income North America,64,High-income,excess_death_rate,3,Rate,197.9,155.6,235.6
573,Wyoming,102,4,100,High-income North America,64,High-income,ratio_excess_over_covid,NA,NA,1.39,1.09,1.66
573,Wyoming,102,4,100,High-income North America,64,High-income,reported_covid_deaths,1,Number,1530,NA,NA
96,Southern Latin America,64,2,96,Southern Latin America,64,High-income,covid_death_rate,3,Rate,129,NA,NA
96,Southern Latin America,64,2,96,Southern Latin America,64,High-income,excess_deaths,1,Number,189000,172000,214000
96,Southern Latin America,64,2,96,Southern Latin America,64,High-income,excess_death_rate,3,Rate,150.2,136.6,169.7
96,Southern Latin America,64,2,96,Southern Latin America,64,High-income,ratio_excess_over_covid,NA,NA,1.16,1.06,1.32
96,Southern Latin America,64,2,96,Southern Latin America,64,High-income,reported_covid_deaths,1,Number,162000,NA,NA
97,Argentina,96,3,96,Southern Latin America,64,High-income,covid_death_rate,3,Rate,137.5,NA,NA
97,Argentina,96,3,96,Southern Latin America,64,High-income,excess_deaths,1,Number,142000,125000,165000
97,Argentina,96,3,96,Southern Latin America,64,High-income,excess_death_rate,3,Rate,166.8,147.1,194.1
97,Argentina,96,3,96,Southern Latin America,64,High-income,ratio_excess_over_covid,NA,NA,1.21,1.07,1.41
97,Argentina,96,3,96,Southern Latin America,64,High-income,reported_covid_deaths,1,Number,117000,NA,NA
98,Chile,96,3,96,Southern Latin America,64,High-income,covid_death_rate,3,Rate,113.7,NA,NA
98,Chile,96,3,96,Southern Latin America,64,High-income,excess_deaths,1,Number,37200,35200,39300
98,Chile,96,3,96,Southern Latin America,64,High-income,excess_death_rate,3,Rate,108.2,102.3,114.3
98,Chile,96,3,96,Southern Latin America,64,High-income,ratio_excess_over_covid,NA,NA,0.95,0.9,1
98,Chile,96,3,96,Southern Latin America,64,High-income,reported_covid_deaths,1,Number,39100,NA,NA
99,Uruguay,96,3,96,Southern Latin America,64,High-income,covid_death_rate,3,Rate,97.6,NA,NA
99,Uruguay,96,3,96,Southern Latin America,64,High-income,excess_deaths,1,Number,9820,8670,11500
99,Uruguay,96,3,96,Southern Latin America,64,High-income,excess_death_rate,3,Rate,155.4,137.2,181.5
99,Uruguay,96,3,96,Southern Latin America,64,High-income,ratio_excess_over_covid,NA,NA,1.59,1.41,1.86
99,Uruguay,96,3,96,Southern Latin America,64,High-income,reported_covid_deaths,1,Number,6170,NA,NA
73,Western Europe,64,2,73,Western Europe,64,High-income,covid_death_rate,3,Rate,94.7,NA,NA
73,Western Europe,64,2,73,Western Europe,64,High-income,excess_deaths,1,Number,1180000,1120000,1230000
73,Western Europe,64,2,73,Western Europe,64,High-income,excess_death_rate,3,Rate,140,133.5,146.3
73,Western Europe,64,2,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.48,1.41,1.54
73,Western Europe,64,2,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,796000,NA,NA
74,Andorra,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,87.6,NA,NA
74,Andorra,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,328,286,376
74,Andorra,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,205.5,178.9,235.1
74,Andorra,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.35,2.04,2.68
74,Andorra,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,140,NA,NA
75,Austria,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,80.7,NA,NA
75,Austria,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,18300,16400,20200
75,Austria,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,107.5,96.1,118.5
75,Austria,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.33,1.19,1.47
75,Austria,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,13700,NA,NA
76,Belgium,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,126.5,NA,NA
76,Belgium,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,32800,30400,35000
76,Belgium,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,146.6,135.8,156.3
76,Belgium,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.16,1.07,1.24
76,Belgium,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,28300,NA,NA
77,Cyprus,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,25.7,NA,NA
77,Cyprus,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,809,509,1110
77,Cyprus,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,32.2,20.2,43.9
77,Cyprus,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.25,0.79,1.71
77,Cyprus,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,646,NA,NA
78,Denmark,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,29.6,NA,NA
78,Denmark,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,10400,8900,11700
78,Denmark,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,94.1,80.5,106.3
78,Denmark,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,3.18,2.72,3.6
78,Denmark,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,3270,NA,NA
79,Finland,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,16.1,NA,NA
79,Finland,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,8780,7190,10200
79,Finland,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,80.8,66.2,94
79,Finland,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,5.03,4.12,5.86
79,Finland,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1740,NA,NA
80,France,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,97.4,NA,NA
80,France,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,155000,151000,160000
80,France,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,124.2,120.5,127.7
80,France,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.28,1.24,1.31
80,France,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,122000,NA,NA
81,Germany,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,66.4,NA,NA
81,Germany,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,203000,193000,210000
81,Germany,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,120.5,115.1,125.1
81,Germany,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.82,1.73,1.88
81,Germany,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,112000,NA,NA
60377,Baden-Württemberg,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,58.6,NA,NA
60377,Baden-Württemberg,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,25300,23400,26900
60377,Baden-Württemberg,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,114.6,105.9,121.5
60377,Baden-Württemberg,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.96,1.81,2.07
60377,Baden-Württemberg,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,13000,NA,NA
60378,Bavaria,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,72.2,NA,NA
60378,Bavaria,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,34600,31700,36500
60378,Bavaria,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,127.2,116.6,134.3
60378,Bavaria,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.76,1.62,1.86
60378,Bavaria,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,19600,NA,NA
60379,Berlin,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,56,NA,NA
60379,Berlin,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,8380,8000,8920
60379,Berlin,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,117.2,111.8,124.6
60379,Berlin,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.09,2,2.22
60379,Berlin,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,4010,NA,NA
60380,Brandenburg,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,92.6,NA,NA
60380,Brandenburg,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,7170,6660,7600
60380,Brandenburg,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,141.9,131.8,150.4
60380,Brandenburg,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.53,1.42,1.63
60380,Brandenburg,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,4680,NA,NA
60381,Bremen,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,43.9,NA,NA
60381,Bremen,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,1420,1290,1530
60381,Bremen,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,103.7,94.6,112.4
60381,Bremen,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.36,2.16,2.56
60381,Bremen,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,599,NA,NA
60382,Hamburg,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,54.7,NA,NA
60382,Hamburg,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,3880,3570,4150
60382,Hamburg,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,106.9,98.3,114.1
60382,Hamburg,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.95,1.8,2.09
60382,Hamburg,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1990,NA,NA
60383,Hesse,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,68.1,NA,NA
60383,Hesse,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,15200,14400,15900
60383,Hesse,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,121.2,114.4,126.6
60383,Hesse,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.78,1.68,1.86
60383,Hesse,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,8550,NA,NA
60384,Lower Saxony,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,42.3,NA,NA
60384,Lower Saxony,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,14300,12300,15600
60384,Lower Saxony,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,88.5,76.3,97
60384,Lower Saxony,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.09,1.8,2.29
60384,Lower Saxony,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,6810,NA,NA
60385,Mecklenburg-Western Pomerania,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,44.9,NA,NA
60385,Mecklenburg-Western Pomerania,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,3410,2920,3810
60385,Mecklenburg-Western Pomerania,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,104,89,116.3
60385,Mecklenburg-Western Pomerania,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.32,1.98,2.59
60385,Mecklenburg-Western Pomerania,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1470,NA,NA
60386,North Rhine-Westphalia,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,55.8,NA,NA
60386,North Rhine-Westphalia,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,42300,40200,44000
60386,North Rhine-Westphalia,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,116.5,110.7,121.1
60386,North Rhine-Westphalia,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.09,1.98,2.17
60386,North Rhine-Westphalia,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,20300,NA,NA
60387,Rhineland-Palatinate,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,56.1,NA,NA
60387,Rhineland-Palatinate,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,8530,7430,9220
60387,Rhineland-Palatinate,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,103.5,90.2,111.9
60387,Rhineland-Palatinate,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.85,1.61,2
60387,Rhineland-Palatinate,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,4620,NA,NA
60388,Saarland,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,61.5,NA,NA
60388,Saarland,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,2290,2090,2440
60388,Saarland,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,113,103.2,120.3
60388,Saarland,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.84,1.68,1.96
60388,Saarland,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1240,NA,NA
60390,Saxony,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,154.4,NA,NA
60390,Saxony,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,16800,15500,18100
60390,Saxony,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,202,187,218
60390,Saxony,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.31,1.21,1.41
60390,Saxony,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,12800,NA,NA
60389,Saxony-Anhalt,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,93,NA,NA
60389,Saxony-Anhalt,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,6400,5950,6830
60389,Saxony-Anhalt,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,140.3,130.3,149.6
60389,Saxony-Anhalt,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.51,1.4,1.61
60389,Saxony-Anhalt,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,4250,NA,NA
60391,Schleswig-Holstein,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,32.4,NA,NA
60391,Schleswig-Holstein,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,4520,3820,5090
60391,Schleswig-Holstein,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,77.7,65.8,87.6
60391,Schleswig-Holstein,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.4,2.03,2.7
60391,Schleswig-Holstein,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1880,NA,NA
60392,Thuringia,81,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,132.4,NA,NA
60392,Thuringia,81,4,73,Western Europe,64,High-income,excess_deaths,1,Number,8140,7520,8770
60392,Thuringia,81,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,184.6,170.4,198.9
60392,Thuringia,81,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.39,1.29,1.5
60392,Thuringia,81,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,5840,NA,NA
82,Greece,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,104.1,NA,NA
82,Greece,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,25400,23400,27400
82,Greece,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,127.1,117,137.2
82,Greece,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.22,1.12,1.32
82,Greece,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,20800,NA,NA
83,Iceland,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,5.6,NA,NA
83,Iceland,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,-314,-703,11
83,Iceland,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,-47.8,-107.1,1.6
83,Iceland,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,-8.49,-19.01,0.29
83,Iceland,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,37,NA,NA
84,Ireland,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,63.5,NA,NA
84,Ireland,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,1170,84,2330
84,Ireland,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,12.5,0.9,25
84,Ireland,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,0.2,0.01,0.39
84,Ireland,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,5910,NA,NA
85,Israel,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,45.3,NA,NA
85,Israel,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,9280,7860,10600
85,Israel,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,51,43.2,58.2
85,Israel,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.13,0.95,1.28
85,Israel,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,8240,NA,NA
86,Italy,73,3,73,Western Europe,64,High-income,covid_death_rate,3,Rate,120.6,NA,NA
86,Italy,73,3,73,Western Europe,64,High-income,excess_deaths,1,Number,259000,242000,276000
86,Italy,73,3,73,Western Europe,64,High-income,excess_death_rate,3,Rate,227.4,212,242.5
86,Italy,73,3,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.89,1.76,2.01
86,Italy,73,3,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,137000,NA,NA
35507,Abruzzo,86,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,106.4,NA,NA
35507,Abruzzo,86,4,73,Western Europe,64,High-income,excess_deaths,1,Number,4570,4040,5130
35507,Abruzzo,86,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,184.2,162.7,206.9
35507,Abruzzo,86,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.73,1.53,1.94
35507,Abruzzo,86,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,2640,NA,NA
35511,Basilicata,86,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,60.2,NA,NA
35511,Basilicata,86,4,73,Western Europe,64,High-income,excess_deaths,1,Number,1700,1360,2040
35511,Basilicata,86,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,161.9,128.9,193.9
35511,Basilicata,86,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.69,2.14,3.22
35511,Basilicata,86,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,634,NA,NA
35512,Calabria,86,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,44.3,NA,NA
35512,Calabria,86,4,73,Western Europe,64,High-income,excess_deaths,1,Number,6920,6180,7670
35512,Calabria,86,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,190,169.8,210.5
35512,Calabria,86,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,4.29,3.83,4.75
35512,Calabria,86,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,1610,NA,NA
35509,Campania,86,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,77.8,NA,NA
35509,Campania,86,4,73,Western Europe,64,High-income,excess_deaths,1,Number,18600,17300,19900
35509,Campania,86,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,170.6,159.2,182.6
35509,Campania,86,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,2.19,2.04,2.35
35509,Campania,86,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,8470,NA,NA
35502,Emilia-Romagna,86,4,73,Western Europe,64,High-income,covid_death_rate,3,Rate,164.8,NA,NA
35502,Emilia-Romagna,86,4,73,Western Europe,64,High-income,excess_deaths,1,Number,19900,18600,21100
35502,Emilia-Romagna,86,4,73,Western Europe,64,High-income,excess_death_rate,3,Rate,230.2,215.7,244.7
35502,Emilia-Romagna,86,4,73,Western Europe,64,High-income,ratio_excess_over_covid,NA,NA,1.4,1.31,1.48
35502,Emilia-Romagna,86,4,73,Western Europe,64,High-income,reported_covid_deaths,1,Number,14200,NA,NA
