location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Upper middle income,OWID_UMC,2021-06-02,943291735,156330991,85374359,,26923455,23142952,35.53,5.89,3.22,,8717
Upper middle income,OWID_UMC,2021-06-03,966913867,159791707,86830704,,23622132,23678402,36.42,6.02,3.27,,8919
Upper middle income,OWID_UMC,2021-06-04,991546064,162294996,87952687,,24632197,23922275,37.35,6.11,3.31,,9011
Upper middle income,OWID_UMC,2021-06-05,1013168758,164444621,88823965,,21622694,24003869,38.16,6.19,3.35,,9042
Upper middle income,OWID_UMC,2021-06-06,1030139253,166144096,89273908,,16970495,23570297,38.8,6.26,3.36,,8878
Upper middle income,OWID_UMC,2021-06-07,1049050195,168028483,90043476,,18910942,22496706,39.51,6.33,3.39,,8474
Upper middle income,OWID_UMC,2021-06-08,1067470452,170658889,91292064,,18420257,21586025,40.21,6.43,3.44,,8131
Upper middle income,OWID_UMC,2021-06-09,1090413436,176035904,92985278,,22942984,21017386,41.07,6.63,3.5,,7917
Upper middle income,OWID_UMC,2021-06-10,1114715319,800775785,317407398,,24301883,21114493,41.99,30.16,11.96,,7953
Upper middle income,OWID_UMC,2021-06-11,1137746538,804211575,318794656,,23031219,20885782,42.86,30.29,12.01,,7867
Upper middle income,OWID_UMC,2021-06-12,1155573305,806038137,319744294,,17826767,20343507,43.53,30.36,12.04,,7663
Upper middle income,OWID_UMC,2021-06-13,1173708462,809083847,320594083,,18135157,20509887,44.21,30.48,12.08,,7726
Upper middle income,OWID_UMC,2021-06-14,1188828179,811740975,321596313,,15119717,19968283,44.78,30.58,12.11,,7522
Upper middle income,OWID_UMC,2021-06-15,1213718350,815571820,322766886,,24890171,20892557,45.72,30.72,12.16,,7870
Upper middle income,OWID_UMC,2021-06-16,1239925107,819400813,323783316,,26206757,21358810,46.7,30.86,12.2,,8045
Upper middle income,OWID_UMC,2021-06-17,1269672425,825683583,325736661,,29747318,22136729,47.83,31.1,12.27,,8338
Upper middle income,OWID_UMC,2021-06-18,1298860741,829923151,327134102,,29188316,23016315,48.92,31.26,12.32,,8670
Upper middle income,OWID_UMC,2021-06-19,1323860164,833125028,328800550,,24999423,24040980,49.87,31.38,12.39,,9056
Upper middle income,OWID_UMC,2021-06-20,1346448007,836067511,329809017,,22587843,24677078,50.72,31.49,12.42,,9295
Upper middle income,OWID_UMC,2021-06-21,1371999398,839883157,331164277,,25551391,26167317,51.68,31.64,12.47,,9857
Upper middle income,OWID_UMC,2021-06-22,1399593459,842391469,332611535,,27594061,26553587,52.72,31.73,12.53,,10002
Upper middle income,OWID_UMC,2021-06-23,1428852521,847943747,334186169,,29259062,26989631,53.82,31.94,12.59,,10166
Upper middle income,OWID_UMC,2021-06-24,1459737026,852300902,336092526,,30884505,27152086,54.98,32.1,12.66,,10227
Upper middle income,OWID_UMC,2021-06-25,1487349427,855368031,337413712,,27612401,26926955,56.02,32.22,12.71,,10143
Upper middle income,OWID_UMC,2021-06-26,1511569007,857258741,338279410,,24219580,26815549,56.94,32.29,12.74,,10101
Upper middle income,OWID_UMC,2021-06-27,1538512114,861891558,340032982,,26943107,27437730,57.95,32.47,12.81,,10335
Upper middle income,OWID_UMC,2021-06-28,1563334289,864577162,341189820,,24822175,27333556,58.89,32.57,12.85,,10296
Upper middle income,OWID_UMC,2021-06-29,1588079715,868604387,342959507,,24745426,26926608,59.82,32.72,12.92,,10143
Upper middle income,OWID_UMC,2021-06-30,1612255060,871933045,344602076,,24175345,26200363,60.73,32.84,12.98,,9869
Upper middle income,OWID_UMC,2021-07-01,1639913225,877679732,346794588,,27658165,25739457,61.77,33.06,13.06,,9695
Upper middle income,OWID_UMC,2021-07-02,1663483343,880569232,348099789,,23570118,25161988,62.66,33.17,13.11,,9478
Upper middle income,OWID_UMC,2021-07-03,1679313140,882497947,349045247,,15829797,23963448,63.26,33.24,13.15,,9026
Upper middle income,OWID_UMC,2021-07-04,1694219870,886177958,350491040,,14906730,22243965,63.82,33.38,13.2,,8379
Upper middle income,OWID_UMC,2021-07-05,1713975823,891119392,352034152,,19755953,21520219,64.56,33.57,13.26,,8106
Upper middle income,OWID_UMC,2021-07-06,1733042342,895076107,353568314,,19066519,20708947,65.28,33.72,13.32,,7801
Upper middle income,OWID_UMC,2021-07-07,1751537026,899929062,356273292,,18494684,19897424,65.98,33.9,13.42,,7495
Upper middle income,OWID_UMC,2021-07-08,1769365682,905077456,358883854,,17828656,18493208,66.65,34.09,13.52,,6966
Upper middle income,OWID_UMC,2021-07-09,1786391764,909649810,360487728,,17026082,17558346,67.29,34.26,13.58,,6614
Upper middle income,OWID_UMC,2021-07-10,1798835265,912134134,361762291,,12443501,17074589,67.76,34.36,13.63,,6432
Upper middle income,OWID_UMC,2021-07-11,1812291028,915959518,363874496,,13455763,16867308,68.26,34.5,13.71,,6353
Upper middle income,OWID_UMC,2021-07-12,1828060670,919947142,366811453,,15769642,16297835,68.86,34.65,13.82,,6139
Upper middle income,OWID_UMC,2021-07-13,1845207177,924482240,368827387,,17146507,16023548,69.5,34.82,13.89,,6036
Upper middle income,OWID_UMC,2021-07-14,1865846895,929861108,371945520,,20639718,16329981,70.28,35.03,14.01,,6151
Upper middle income,OWID_UMC,2021-07-15,1885543253,934686210,375310132,,19696358,16596796,71.02,35.21,14.14,,6252
Upper middle income,OWID_UMC,2021-07-16,1902553388,938812873,376958883,,17010135,16594518,71.66,35.36,14.2,,6251
Upper middle income,OWID_UMC,2021-07-17,1917987724,942740445,378885271,,15434336,17021780,72.25,35.51,14.27,,6412
Upper middle income,OWID_UMC,2021-07-18,1930937197,945198323,380317320,,12949473,16949453,72.73,35.6,14.33,,6384
Upper middle income,OWID_UMC,2021-07-19,1945965069,947609547,382290530,,15027872,16843486,73.3,35.69,14.4,,6345
Upper middle income,OWID_UMC,2021-07-20,1963894667,951991174,384777899,,17929598,16955356,73.97,35.86,14.49,,6387
Upper middle income,OWID_UMC,2021-07-21,1983221724,955245647,387265726,,19327057,16767833,74.7,35.98,14.59,,6316
Upper middle income,OWID_UMC,2021-07-22,2007723009,960403890,390892659,,24501285,17454251,75.63,36.18,14.72,,6575
Upper middle income,OWID_UMC,2021-07-23,2031832882,964869354,393412406,,24109873,18468499,76.53,36.34,14.82,,6957
Upper middle income,OWID_UMC,2021-07-24,2049772751,967342261,395070496,,17939869,18826432,77.21,36.44,14.88,,7091
Upper middle income,OWID_UMC,2021-07-25,2065607611,969775939,396913478,,15834860,19238631,77.81,36.53,14.95,,7247
Upper middle income,OWID_UMC,2021-07-26,2089008929,974374820,399814692,,23401318,20434837,78.69,36.7,15.06,,7697
Upper middle income,OWID_UMC,2021-07-27,2114855490,979121680,403588991,,25846561,21565832,79.66,36.88,15.2,,8123
Upper middle income,OWID_UMC,2021-07-28,2139840654,982900786,406821685,,24985164,22374133,80.6,37.02,15.32,,8428
Upper middle income,OWID_UMC,2021-07-29,2166756233,988038675,410727909,,26915579,22719032,81.62,37.22,15.47,,8558
Upper middle income,OWID_UMC,2021-07-30,2191170765,991560179,413295871,,24414532,22762555,82.54,37.35,15.57,,8574
Upper middle income,OWID_UMC,2021-07-31,2214203067,996252389,416244661,,23032302,23490045,83.4,37.53,15.68,,8848
Upper middle income,OWID_UMC,2021-08-01,2234089261,997920673,417454790,,19886194,24068807,84.15,37.59,15.72,,9066
Upper middle income,OWID_UMC,2021-08-02,2256849727,1000264861,418933139,,22760466,23977257,85.01,37.68,15.78,,9032
Upper middle income,OWID_UMC,2021-08-03,2284743969,1004968834,422488836,,27894242,24269783,86.06,37.85,15.91,,9142
Upper middle income,OWID_UMC,2021-08-04,2309717156,1009079318,425481055,,24973187,24268072,87.0,38.01,16.03,,9141
Upper middle income,OWID_UMC,2021-08-05,2330088004,1011659113,427541622,175190,20370848,23333110,87.77,38.11,16.1,0.01,8789
Upper middle income,OWID_UMC,2021-08-06,2353633088,1014006560,429628992,186094,23545084,23208903,88.66,38.19,16.18,0.01,8742
Upper middle income,OWID_UMC,2021-08-07,2372716324,1016672815,433589952,197184,19083236,22644751,89.37,38.3,16.33,0.01,8530
Upper middle income,OWID_UMC,2021-08-08,2389828839,1021688979,435701625,221565,17112515,22248511,90.02,38.48,16.41,0.01,8380
Upper middle income,OWID_UMC,2021-08-09,2393552827,1023612825,437335085,268022,3723988,19529014,90.16,38.56,16.47,0.01,7356
Upper middle income,OWID_UMC,2021-08-10,2427407654,1027649364,441337596,324496,33854827,20380526,91.43,38.71,16.62,0.01,7677
Upper middle income,OWID_UMC,2021-08-11,2447010967,1031242337,444923701,394073,19603313,19613402,92.17,38.84,16.76,0.01,7388
Upper middle income,OWID_UMC,2021-08-12,2466807434,1035193995,448485517,394073,19796467,19531347,92.92,38.99,16.89,0.01,7357
Uruguay,URY,2021-02-27,372,372,,,,,0.01,0.01,,,
Uruguay,URY,2021-02-28,373,373,,,1,1,0.01,0.01,,,0
Uruguay,URY,2021-03-01,18396,18396,,,18023,9012,0.53,0.53,,,2594
Uruguay,URY,2021-03-02,33128,33128,,,14732,10919,0.95,0.95,,,3143
Uruguay,URY,2021-03-03,54429,54429,,,21301,13514,1.57,1.57,,,3890
Uruguay,URY,2021-03-04,63410,63410,,,8981,12608,1.83,1.83,,,3630
Uruguay,URY,2021-03-05,72600,72600,,,9190,12038,2.09,2.09,,,3465
Uruguay,URY,2021-03-06,72602,72602,,,2,10319,2.09,2.09,,,2971
Uruguay,URY,2021-03-07,72604,72604,,,2,10319,2.09,2.09,,,2971
Uruguay,URY,2021-03-08,100743,100743,,,28139,11764,2.9,2.9,,,3387
Uruguay,URY,2021-03-09,122572,122572,,,21829,12778,3.53,3.53,,,3678
Uruguay,URY,2021-03-10,147747,147747,,,25175,13331,4.25,4.25,,,3838
Uruguay,URY,2021-03-11,170156,170156,,,22409,15249,4.9,4.9,,,4390
Uruguay,URY,2021-03-12,192865,192865,,,22709,17181,5.55,5.55,,,4946
Uruguay,URY,2021-03-13,203281,203281,,,10416,18668,5.85,5.85,,,5374
Uruguay,URY,2021-03-14,203282,203282,,,1,18668,5.85,5.85,,,5374
Uruguay,URY,2021-03-15,214537,214537,,,11255,16256,6.18,6.18,,,4680
Uruguay,URY,2021-03-16,221195,221195,,,6658,14089,6.37,6.37,,,4056
Uruguay,URY,2021-03-17,229079,229079,,,7884,11619,6.59,6.59,,,3345
Uruguay,URY,2021-03-18,265591,265591,,,36512,13634,7.65,7.65,,,3925
Uruguay,URY,2021-03-19,301888,301888,,,36297,15575,8.69,8.69,,,4484
Uruguay,URY,2021-03-20,314370,314370,,,12482,15870,9.05,9.05,,,4569
Uruguay,URY,2021-03-21,314389,314389,,,19,15872,9.05,9.05,,,4569
Uruguay,URY,2021-03-22,353050,353050,,,38661,19788,10.16,10.16,,,5696
Uruguay,URY,2021-03-23,389432,389432,,,36382,24034,11.21,11.21,,,6919
Uruguay,URY,2021-03-24,424784,424784,,,35352,27958,12.23,12.23,,,8048
Uruguay,URY,2021-03-25,468342,468342,,,43558,28964,13.48,13.48,,,8338
Uruguay,URY,2021-03-26,509476,509476,,,41134,29655,14.67,14.67,,,8537
Uruguay,URY,2021-03-27,522629,522629,,,13153,29751,15.05,15.05,,,8565
Uruguay,URY,2021-03-28,522636,522636,,,7,29750,15.05,15.05,,,8564
Uruguay,URY,2021-03-29,576886,559649,17237,,54250,31977,16.61,16.11,0.5,,9205
Uruguay,URY,2021-03-30,628932,597779,31153,,52046,34214,18.11,17.21,0.9,,9849
Uruguay,URY,2021-03-31,686781,635318,51463,,57849,37428,19.77,18.29,1.48,,10775
Uruguay,URY,2021-04-01,734796,674876,59920,,48015,38065,21.15,19.43,1.72,,10958
Uruguay,URY,2021-04-02,783866,715267,68599,,49070,39199,22.57,20.59,1.97,,11284
Uruguay,URY,2021-04-03,796207,727565,68642,,12341,39083,22.92,20.94,1.98,,11251
Uruguay,URY,2021-04-04,796215,727572,68643,,8,39083,22.92,20.94,1.98,,11251
Uruguay,URY,2021-04-05,834503,738323,96180,,38288,36802,24.02,21.25,2.77,,10594
Uruguay,URY,2021-04-06,878580,761198,117382,,44077,35664,25.29,21.91,3.38,,10267
Uruguay,URY,2021-04-07,924687,782961,141726,,46107,33987,26.62,22.54,4.08,,9784
Uruguay,URY,2021-04-08,973397,810431,162966,,48710,34086,28.02,23.33,4.69,,9813
Uruguay,URY,2021-04-09,1013134,822186,190948,,39737,32753,29.17,23.67,5.5,,9429
Uruguay,URY,2021-04-10,1040152,840076,200076,,27018,34849,29.94,24.18,5.76,,10032
Uruguay,URY,2021-04-11,1040517,840435,200082,,365,34900,29.95,24.19,5.76,,10047
Uruguay,URY,2021-04-12,1093697,886250,207447,,53180,37028,31.48,25.51,5.97,,10659
Uruguay,URY,2021-04-13,1150904,933500,217404,,57207,38903,33.13,26.87,6.26,,11199
Uruguay,URY,2021-04-14,1208615,981361,227254,,57711,40561,34.79,28.25,6.54,,11677
Uruguay,URY,2021-04-15,1272212,1012208,260004,,63597,42688,36.62,29.14,7.48,,12289
Uruguay,URY,2021-04-16,1334918,1041765,293153,,62706,45969,38.43,29.99,8.44,,13233
Uruguay,URY,2021-04-17,1369845,1067223,302622,,34927,47099,39.43,30.72,8.71,,13559
Uruguay,URY,2021-04-18,1385508,1082858,302650,,15663,49284,39.89,31.17,8.71,,14188
Uruguay,URY,2021-04-19,1424327,1090747,333580,,38819,47233,41.0,31.4,9.6,,13597
Uruguay,URY,2021-04-20,1470017,1100839,369178,,45690,45588,42.32,31.69,10.63,,13124
Uruguay,URY,2021-04-21,1516477,1110186,406291,,46460,43980,43.66,31.96,11.7,,12661
Uruguay,URY,2021-04-22,1567695,1119213,448482,,51218,42212,45.13,32.22,12.91,,12152
Uruguay,URY,2021-04-23,1618813,1131216,487597,,51118,40556,46.6,32.56,14.04,,11675
Uruguay,URY,2021-04-24,1641131,1140808,500323,,22318,38755,47.24,32.84,14.4,,11157
Uruguay,URY,2021-04-25,1641645,1141301,500344,,514,36591,47.26,32.86,14.4,,10534
Uruguay,URY,2021-04-26,1686817,1149989,536828,,45172,37499,48.56,33.11,15.45,,10795
Uruguay,URY,2021-04-27,1731793,1157859,573934,,44976,37397,49.85,33.33,16.52,,10766
Uruguay,URY,2021-04-28,1776069,1165570,610499,,44276,37085,51.13,33.55,17.57,,10676
Uruguay,URY,2021-04-29,1822177,1173192,648985,,46108,36355,52.46,33.77,18.68,,10466
Uruguay,URY,2021-04-30,1869949,1181149,688800,,47772,35877,53.83,34.0,19.83,,10328
Uruguay,URY,2021-05-01,1869998,1181169,688829,,49,32695,53.83,34.0,19.83,,9412
Uruguay,URY,2021-05-02,1870172,1181330,688842,,174,32647,53.84,34.01,19.83,,9398
Uruguay,URY,2021-05-03,1902768,1194637,708131,,32596,30850,54.78,34.39,20.39,,8881
Uruguay,URY,2021-05-04,1936736,1206739,729997,,33968,29278,55.75,34.74,21.01,,8428
Uruguay,URY,2021-05-05,1969141,1217290,751851,,32405,27582,56.69,35.04,21.64,,7940
Uruguay,URY,2021-05-06,2005705,1227340,778365,,36564,26218,57.74,35.33,22.41,,7548
Uruguay,URY,2021-05-07,2024779,1236649,788130,,19074,22119,58.29,35.6,22.69,,6368
Uruguay,URY,2021-05-08,2031889,1240362,791527,,7110,23127,58.49,35.71,22.79,,6658
Uruguay,URY,2021-05-09,2032236,1240375,791861,,347,23152,58.5,35.71,22.8,,6665
Uruguay,URY,2021-05-10,2076396,1247847,828549,,44160,24804,59.77,35.92,23.85,,7140
Uruguay,URY,2021-05-11,2119407,1254252,865155,,43011,26096,61.01,36.11,24.91,,7512
Uruguay,URY,2021-05-12,2163815,1261379,902436,,44408,27811,62.29,36.31,25.98,,8006
Uruguay,URY,2021-05-13,2226408,1299263,927145,,62593,31529,64.09,37.4,26.69,,9076
Uruguay,URY,2021-05-14,2286780,1340418,946362,,60372,37429,65.83,38.59,27.24,,10775
Uruguay,URY,2021-05-15,2308209,1358751,949458,,21429,39474,66.45,39.12,27.33,,11364
Uruguay,URY,2021-05-16,2308706,1359223,949483,,497,39496,66.46,39.13,27.33,,11370
Uruguay,URY,2021-05-17,2362013,1407551,954462,,53307,40802,68.0,40.52,27.48,,11746
Uruguay,URY,2021-05-18,2413885,1452075,961810,,51872,42068,69.49,41.8,27.69,,12110
Uruguay,URY,2021-05-19,2457928,1489649,968279,,44043,42016,70.76,42.88,27.87,,12095
Uruguay,URY,2021-05-20,2505708,1530987,974721,,47780,39900,72.13,44.07,28.06,,11486
Uruguay,URY,2021-05-21,2555142,1573879,981263,,49434,38337,73.56,45.31,28.25,,11036
Uruguay,URY,2021-05-22,2569812,1586094,983718,,14670,37372,73.98,45.66,28.32,,10758
Uruguay,URY,2021-05-23,2571282,1587118,984164,,1470,37511,74.02,45.69,28.33,,10798
Uruguay,URY,2021-05-24,2612784,1624084,988700,,41502,35824,75.22,46.75,28.46,,10313
Uruguay,URY,2021-05-25,2651690,1659299,992391,,38906,33972,76.34,47.77,28.57,,9780
Uruguay,URY,2021-05-26,2690119,1694513,995606,,38429,33170,77.44,48.78,28.66,,9549
Uruguay,URY,2021-05-27,2729625,1729995,999630,,39506,31988,78.58,49.8,28.78,,9209
Uruguay,URY,2021-05-28,2766756,1762281,1004475,,37131,30231,79.65,50.73,28.92,,8703
Uruguay,URY,2021-05-29,2791717,1774023,1017694,,24961,31701,80.37,51.07,29.3,,9126
Uruguay,URY,2021-05-30,2793097,1775270,1017827,,1380,31688,80.41,51.11,29.3,,9122
Uruguay,URY,2021-05-31,2839285,1810969,1028316,,46188,32357,81.74,52.13,29.6,,9315
Uruguay,URY,2021-06-01,2885133,1846287,1038846,,45848,33349,83.06,53.15,29.91,,9600
Uruguay,URY,2021-06-02,2930076,1880547,1049529,,44943,34280,84.35,54.14,30.21,,9868
Uruguay,URY,2021-06-03,2974513,1914592,1059921,,44437,34984,85.63,55.12,30.51,,10071
Uruguay,URY,2021-06-04,3018378,1948438,1069940,,43865,35946,86.89,56.09,30.8,,10348
Uruguay,URY,2021-06-05,3033121,1960533,1072588,,14743,34486,87.32,56.44,30.88,,9928
Uruguay,URY,2021-06-06,3034064,1961470,1072594,,943,34424,87.34,56.47,30.88,,9910
Uruguay,URY,2021-06-07,3074337,1996940,1077397,,40273,33579,88.5,57.49,31.02,,9667
Uruguay,URY,2021-06-08,3112165,2031180,1080985,,37828,32433,89.59,58.47,31.12,,9337
Uruguay,URY,2021-06-09,3160794,2073540,1087254,,48629,32960,90.99,59.69,31.3,,9488
Uruguay,URY,2021-06-10,3204906,2086815,1118091,,44112,32913,92.26,60.07,32.19,,9475
Uruguay,URY,2021-06-11,3245003,2093031,1151972,,40097,32375,93.42,60.25,33.16,,9320
Uruguay,URY,2021-06-12,3268076,2096768,1171308,,23073,33565,94.08,60.36,33.72,,9663
Uruguay,URY,2021-06-13,3269283,2097255,1172028,,1207,33603,94.11,60.37,33.74,,9673
Uruguay,URY,2021-06-14,3326536,2110888,1215648,,57253,36028,95.76,60.77,35.0,,10372
Uruguay,URY,2021-06-15,3381047,2125671,1255376,,54511,38412,97.33,61.19,36.14,,11058
Uruguay,URY,2021-06-16,3434021,2140695,1293326,,52974,39032,98.86,61.63,37.23,,11236
Uruguay,URY,2021-06-17,3478187,2143835,1334352,,44166,39040,100.13,61.72,38.41,,11239
Uruguay,URY,2021-06-18,3525535,2157064,1368471,,47348,40076,101.49,62.1,39.39,,11537
Uruguay,URY,2021-06-19,3539952,2160120,1379832,,14417,38839,101.91,62.18,39.72,,11181
Uruguay,URY,2021-06-20,3540930,2160124,1380806,,978,38807,101.93,62.18,39.75,,11172
Uruguay,URY,2021-06-21,3593193,2172150,1421043,,52263,38094,103.44,62.53,40.91,,10966
Uruguay,URY,2021-06-22,3639434,2181866,1457568,,46241,36912,104.77,62.81,41.96,,10626
Uruguay,URY,2021-06-23,3682051,2190179,1491872,,42617,35433,106.0,63.05,42.95,,10200
Uruguay,URY,2021-06-24,3724164,2199961,1524203,,42113,35140,107.21,63.33,43.88,,10116
Uruguay,URY,2021-06-25,3763153,2210150,1553003,,38989,33945,108.33,63.62,44.71,,9772
Uruguay,URY,2021-06-26,3776070,2211327,1564743,,12917,33731,108.7,63.66,45.05,,9710
Uruguay,URY,2021-06-27,3777277,2211333,1565944,,1207,33764,108.74,63.66,45.08,,9720
Uruguay,URY,2021-06-28,3831526,2229805,1601721,,54249,34048,110.3,64.19,46.11,,9802
Uruguay,URY,2021-06-29,3885997,2249027,1636970,,54471,35223,111.87,64.74,47.12,,10140
Uruguay,URY,2021-06-30,3938487,2268082,1670405,,52490,36634,113.38,65.29,48.09,,10546
Uruguay,URY,2021-07-01,3991597,2283294,1708303,,53110,38205,114.91,65.73,49.18,,10998
Uruguay,URY,2021-07-02,4044974,2295312,1749662,,53377,40260,116.44,66.08,50.37,,11590
Uruguay,URY,2021-07-03,4062773,2298399,1764374,,17799,40958,116.96,66.17,50.79,,11791
Uruguay,URY,2021-07-04,4063634,2298406,1765228,,861,40908,116.98,66.17,50.82,,11776
Uruguay,URY,2021-07-05,4114031,2310781,1803250,,50397,40358,118.43,66.52,51.91,,11618
Uruguay,URY,2021-07-06,4162343,2322467,1839876,,48312,39478,119.82,66.86,52.97,,11365
Uruguay,URY,2021-07-07,4213003,2331844,1881159,,50660,39217,121.28,67.13,54.15,,11290
Uruguay,URY,2021-07-08,4242499,2343943,1898556,,29496,35843,122.13,67.48,54.65,,10318
Uruguay,URY,2021-07-09,4267995,2352683,1915312,,25496,31860,122.87,67.73,55.14,,9172
Uruguay,URY,2021-07-10,4273865,2354895,1918970,,5870,30156,123.03,67.79,55.24,,8681
Uruguay,URY,2021-07-11,4274165,2354902,1919263,,300,30076,123.04,67.79,55.25,,8658
Uruguay,URY,2021-07-12,4325037,2383493,1941544,,50872,30144,124.51,68.61,55.89,,8678
Uruguay,URY,2021-07-13,4369365,2407813,1961552,,44328,29575,125.78,69.31,56.47,,8514
Uruguay,URY,2021-07-14,4412846,2430614,1982232,,43481,28549,127.03,69.97,57.06,,8219
Uruguay,URY,2021-07-15,4458467,2448862,2009605,,45621,30853,128.35,70.5,57.85,,8882
Uruguay,URY,2021-07-16,4506167,2462070,2044097,,47700,34025,129.72,70.88,58.84,,9795
Uruguay,URY,2021-07-17,4512809,2463876,2048933,,6642,34135,129.91,70.93,58.98,,9827
Uruguay,URY,2021-07-18,4512822,2463876,2048946,,13,34094,129.91,70.93,58.98,,9815
Uruguay,URY,2021-07-19,4543251,2472928,2070323,,30429,31173,130.79,71.19,59.6,,8974
Uruguay,URY,2021-07-20,4568470,2482637,2085833,,25219,28444,131.51,71.47,60.05,,8188
Uruguay,URY,2021-07-21,4591816,2494829,2096987,,23346,25567,132.19,71.82,60.37,,7360
Uruguay,URY,2021-07-22,4618725,2508476,2110249,,26909,22894,132.96,72.21,60.75,,6591
Uruguay,URY,2021-07-23,4657819,2531760,2126059,,39094,21665,134.09,72.88,61.2,,6237
Uruguay,URY,2021-07-24,4662184,2534035,2128149,,4365,21339,134.21,72.95,61.26,,6143
Uruguay,URY,2021-07-25,4663148,2534973,2128175,,964,21475,134.24,72.98,61.26,,6182
Uruguay,URY,2021-07-26,4694924,2545452,2149472,,31776,21668,135.16,73.28,61.88,,6238
Uruguay,URY,2021-07-27,4721179,2551556,2169623,,26255,21816,135.91,73.45,62.46,,6280
Uruguay,URY,2021-07-28,4743020,2553288,2189732,,21841,21601,136.54,73.5,63.04,,6218
Uruguay,URY,2021-07-29,4763037,2557066,2205971,,20017,20616,137.12,73.61,63.5,,5935
Uruguay,URY,2021-07-30,4782669,2562662,2220007,,19632,17836,137.68,73.77,63.91,,5135
Uruguay,URY,2021-07-31,4788108,2564904,2223204,,5439,17989,137.84,73.84,64.0,,5179
Uruguay,URY,2021-08-01,4788109,2564904,2223205,,1,17852,137.84,73.84,64.0,,5139
Uruguay,URY,2021-08-02,4806280,2570184,2236096,,18171,15908,138.36,73.99,64.37,,4580
Uruguay,URY,2021-08-03,4826265,2576935,2248411,919,19985,15012,138.94,74.18,64.73,0.03,4322
Uruguay,URY,2021-08-04,4842653,2582642,2259015,996,16388,14233,139.41,74.35,65.03,0.03,4097
Uruguay,URY,2021-08-05,4862176,2588758,2272402,1016,19523,14163,139.97,74.52,65.42,0.03,4077
Uruguay,URY,2021-08-06,4879294,2596595,2281647,1052,17118,13804,140.46,74.75,65.68,0.03,3974
Uruguay,URY,2021-08-07,4882054,2597096,2283904,1054,2760,13421,140.54,74.76,65.75,0.03,3864
Uruguay,URY,2021-08-08,4882131,2597145,2283932,1054,77,13432,140.54,74.77,65.75,0.03,3867
Uruguay,URY,2021-08-09,4910387,2598414,2310761,1212,28256,14872,141.36,74.8,66.52,0.03,4281
Uruguay,URY,2021-08-10,4934246,2599714,2333238,1294,23859,15426,142.04,74.84,67.17,0.04,4441
Uruguay,URY,2021-08-11,4956800,2600909,2354558,1333,22554,16307,142.69,74.87,67.78,0.04,4694
Uruguay,URY,2021-08-12,4977996,2603407,2373081,1508,21196,16546,143.3,74.95,68.32,0.04,4763
Uzbekistan,UZB,2021-03-31,0,0,,,,,0.0,0.0,,,
Uzbekistan,UZB,2021-04-01,,,,,,5833,,,,,174
Uzbekistan,UZB,2021-04-02,,,,,,5833,,,,,174
Uzbekistan,UZB,2021-04-03,,,,,,5833,,,,,174
Uzbekistan,UZB,2021-04-04,,,,,,5833,,,,,174
Uzbekistan,UZB,2021-04-05,,,,,,5833,,,,,174
Uzbekistan,UZB,2021-04-06,35000,35000,,,,5833,0.1,0.1,,,174
Uzbekistan,UZB,2021-04-07,,,,,,8247,,,,,246
Uzbekistan,UZB,2021-04-08,,,,,,10660,,,,,319
Uzbekistan,UZB,2021-04-09,,,,,,13074,,,,,391
Uzbekistan,UZB,2021-04-10,,,,,,15488,,,,,463
Uzbekistan,UZB,2021-04-11,148642,148642,,,,17901,0.44,0.44,,,535
Uzbekistan,UZB,2021-04-12,,,,,,22226,,,,,664
Uzbekistan,UZB,2021-04-13,,,,,,26550,,,,,793
Uzbekistan,UZB,2021-04-14,256958,256958,,,,28461,0.77,0.77,,,850
Uzbekistan,UZB,2021-04-15,335610,335610,,,78652,36450,1.0,1.0,,,1089
Uzbekistan,UZB,2021-04-16,,,,,,36716,,,,,1097
Uzbekistan,UZB,2021-04-17,,,,,,36982,,,,,1105
Uzbekistan,UZB,2021-04-18,,,,,,37248,,,,,1113
Uzbekistan,UZB,2021-04-19,,,,,,35603,,,,,1064
Uzbekistan,UZB,2021-04-20,458555,458555,,,,33957,1.37,1.37,,,1015
Uzbekistan,UZB,2021-04-21,,,,,,31256,,,,,934
Uzbekistan,UZB,2021-04-22,,,,,,22476,,,,,672
Uzbekistan,UZB,2021-04-23,,,,,,21420,,,,,640
Uzbekistan,UZB,2021-04-24,,,,,,20364,,,,,608
Uzbekistan,UZB,2021-04-25,544529,544529,,,,19307,1.63,1.63,,,577
Uzbekistan,UZB,2021-04-26,,,,,,19783,,,,,591
Uzbekistan,UZB,2021-04-27,600369,600369,,,,20259,1.79,1.79,,,605
Uzbekistan,UZB,2021-04-28,,,,,,24106,,,,,720
Uzbekistan,UZB,2021-04-29,,,,,,27953,,,,,835
Uzbekistan,UZB,2021-04-30,,,,,,31800,,,,,950
Uzbekistan,UZB,2021-05-01,,,,,,35647,,,,,1065
Uzbekistan,UZB,2021-05-02,,,,,,39494,,,,,1180
Uzbekistan,UZB,2021-05-03,,,,,,41809,,,,,1249
Uzbekistan,UZB,2021-05-04,,,,,,44124,,,,,1318
Uzbekistan,UZB,2021-05-05,,,,,,44124,,,,,1318
