country,indicator,date,year_week,value,source,url
Norway,Daily hospital occupancy,2021-04-24,2021-W16,192,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-25,2021-W16,200,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-26,2021-W17,207,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-27,2021-W17,206,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-28,2021-W17,200,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-29,2021-W17,186,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-04-30,2021-W17,173,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-01,2021-W17,160,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-02,2021-W17,155,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-03,2021-W18,153,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-04,2021-W18,128,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-05,2021-W18,109,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-06,2021-W18,115,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-07,2021-W18,114,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-08,2021-W18,106,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-09,2021-W18,110,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-10,2021-W19,117,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-11,2021-W19,114,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-12,2021-W19,125,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-13,2021-W19,112,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-14,2021-W19,126,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-15,2021-W19,110,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Daily hospital occupancy,2021-05-16,2021-W19,107,Country_API,https://utvikler.helsedirektoratet.no/
Norway,Weekly new hospital admissions per 100k,,2020-W08,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W09,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W10,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W11,0.931518486915891,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W12,3.50250951080375,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W13,5.36554648463553,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W14,3.67018283844861,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W15,1.69536364618692,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W16,1.22960440272898,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W17,0.745214789532713,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W18,0.298085915813085,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W19,0.316716285551403,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W20,0.204934067121496,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W21,0.186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W22,0.186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W23,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W24,0.149042957906543,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W25,0.130412588168225,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W26,0.242194806598132,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W27,0.111782218429907,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W28,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W29,0.149042957906543,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W30,0.0558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W31,0.204934067121496,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W32,0.298085915813085,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W33,0.186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W34,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W35,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W36,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W37,0.372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W38,0.42849850398131,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W39,0.279455546074767,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W40,0.42849850398131,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W41,0.596171831626171,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W42,0.409868134242992,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W43,0.801105898747667,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W44,1.00603996586916,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W45,1.82577623435515,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W46,2.04934067121496,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W47,2.03071030147664,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W48,1.76988512514019,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W49,2.06797104095328,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W50,1.50905994880374,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W51,1.84440660409347,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W52,1.45316883958879,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2020-W53,1.80714586461683,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W01,1.69536364618692,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W02,1.6767332764486,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W03,1.69536364618692,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W04,0.875627377700938,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W05,0.633432571102806,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W06,0.85699700796262,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W07,1.13645255403739,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W08,1.3600169908972,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W09,1.95618882252337,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W10,3.22305396472898,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W11,4.22909393059815,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W12,3.87511690557011,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W13,3.87511690557011,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W14,3.68881320818693,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W15,3.1299021160374,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W16,2.47783917519627,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W17,1.26686514220561,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W18,1.30412588168225,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new hospital admissions per 100k,,2021-W19,1.17371329351402,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W08,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W09,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W10,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W11,0.204934067121496,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W12,0.819736268485985,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W13,1.43453846985047,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W14,0.68932368031776,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W15,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W16,0.279455546074767,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W17,0.242194806598132,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W18,0.0558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W19,0.0745214789532713,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W20,0.0558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W21,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W22,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W23,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W24,0.0745214789532713,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W25,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W26,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W27,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W28,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W29,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W30,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W31,0,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W32,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W33,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W34,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W35,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W36,0.0186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W37,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W38,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W39,0.0558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W40,0.0558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W41,0.0372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W42,0.111782218429907,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W43,0.0745214789532713,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W44,0.0931518486915891,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W45,0.316716285551403,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W46,0.316716285551403,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W47,0.447128873719628,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W48,0.26082517633645,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W49,0.353977025028039,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W50,0.372607394766357,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W51,0.26082517633645,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W52,0.26082517633645,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2020-W53,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W01,0.409868134242992,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W02,0.26082517633645,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W03,0.242194806598132,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W04,0.16767332764486,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W05,0.186303697383178,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W06,0.130412588168225,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W07,0.16767332764486,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W08,0.242194806598132,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W09,0.335346655289721,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W10,0.558911092149535,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W11,0.875627377700938,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W12,0.968779226392527,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W13,1.02467033560748,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W14,0.596171831626171,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W15,0.596171831626171,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W16,0.465759243457946,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W17,0.26082517633645,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W18,0.204934067121496,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Norway,Weekly new ICU admissions per 100k,,2021-W19,0.223564436859814,,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/
Poland,Daily hospital occupancy,2020-04-08,2020-W15,2425,Surveillance,https://twitter.com/MZ_GOV_PL/status/1247796557581176832
Poland,Daily hospital occupancy,2020-04-13,2020-W16,2510,Surveillance,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Poland
